LossBefore,Time,0MinForwardProgress,0NumTrajs,0Perplexity,0MinReturn,0StdForwardProgress,0StdReturn,0MaxReturn,1ExplainedVariance,MeanKL,ItrTime,1MaxForwardProgress,1TotalExecTime,1Perplexity,LossAfter,1MinReturn,0AverageReturn,dLoss,1MaxReturn,1StdReturn,0TotalExecTime,0AveragePolicyStd,1MinForwardProgress,1Entropy,0AverageForwardProgress,0Entropy,1AverageReturn,1AveragePolicyStd,1NumTrajs,1StdForwardProgress,ComputeUpdatedDistTime,MeanKLBefore,0ExplainedVariance,1AverageForwardProgress,0MaxForwardProgress
-1.0040939191213738e-09,321.837131023407,-3.6186893192916942,1515,85093.445,-674.3555595049136,0.9655234578194895,188.7504761072266,720.3692339710925,0.06377849811532443,0.009842279367148876,321.8374614715576,4.6052559550006125,93.26661658287048,85099.61,-0.011587503366172314,-743.2569715934344,97.9956435669651,0.011587502362078395,692.6928786299723,199.5256501754793,86.13991856575012,1.0,-5.051317588746272,11.351578,-0.010499630420460836,11.351505,102.77849519196704,1.0000101,1482,0.984813866711036,53.681464195251465,0.0,0.04870962003047852,-0.017019096198082513,3.8034468990430748
-0.0011323755607008934,524.9745824337006,-4.243053553364833,1489,84088.84,-672.0989012211958,0.9873916624688537,208.5479061525867,687.9387346632394,0.05768062230614701,0.006678204517811537,203.12586903572083,4.98158329470523,82.51378345489502,84191.15,-0.0106667410582304,-758.654677528773,100.87589007875776,0.009534365497529507,715.0610517058363,211.45542901558755,87.9384126663208,0.9985235,-3.4224865440932013,11.340845,-0.02246281026699309,11.339629,104.17671107237607,0.9986789,1455,0.9688286688889692,1.0456562042236328,0.000215230553294532,0.05336339769557308,-0.04348935628136139,4.31857113945489
4.964301479049027e-05,724.9353537559509,-4.32204994807302,1462,83458.89,-682.00350998546,1.0292645006764483,219.089044995697,701.6009494570482,0.0958687592312365,0.006461180746555328,199.94938492774963,3.519483733782652,81.36370372772217,83412.1,-0.009314986877143383,-665.252389577,138.39569117328037,0.009364629891933873,734.4167685198041,213.43879252723784,86.56874322891235,0.9975927,-3.7820890797803233,11.331549,0.005069283960195792,11.332109,148.79112181958462,0.9975246,1439,0.9819134375196353,1.0689194202423096,3.072763320233207e-06,0.08675405221326682,-0.017215265341503312,3.9978213299511096
0.001504953601397574,925.1550343036652,-3.7965680240765542,1447,82041.89,-675.308153052662,0.980488554147648,209.40370045379103,703.5596550786203,0.07216105238843273,0.006546990480273962,200.20728993415833,3.4662243173889946,82.03260540962219,81989.33,-0.00808930117636919,-589.5162132116524,136.8532085277006,0.009594254777766764,715.1831468375343,209.77265441456368,86.00104093551636,0.9954541,-3.734756765257729,11.314344,0.027792651798289523,11.314985,143.6170815397275,0.9953795,1409,0.9862377523226119,1.0563113689422607,0.0001732952514430508,0.07396579252285185,0.025402410158223126,3.3336454679713587
-0.0003234815667383373,1125.061292886734,-3.7909007790726403,1423,82170.86,-610.9317345198164,1.0228074856942464,215.14817041027496,727.1426922715739,0.04552743143324478,0.0067334966734051704,199.8992838859558,3.631246379404528,81.47409224510193,82047.37,-0.009930433705449104,-627.5305817923562,104.5837266746202,0.009606952138710767,719.3938654171161,211.48073277214058,86.56614851951599,0.99566185,-3.845704319095309,11.315052,0.0002326588877910715,11.316556,107.80744405823562,0.99547696,1409,0.977215635126574,1.0286173820495605,0.0003034532128367573,0.05526338505253103,0.020344542838525832,3.9256740984512435
0.0013207131996750832,1325.1570930480957,-3.9999580974862754,1413,82215.38,-808.2333724265816,0.9827668779940629,222.8000228719035,731.1360692720664,0.07328276272694068,0.00999758392572403,200.08661437034607,3.347673317894827,82.60435891151428,82288.17,-0.010060885921120644,-612.8454924262289,117.77789798951012,0.011381599120795727,731.9132587886552,226.1370528001993,85.99446225166321,0.99574375,-3.7605850382927013,11.317983,0.009953100061592182,11.317098,130.01455722534823,0.9958573,1396,0.969824219705751,1.0449581146240234,4.439659824129194e-05,0.06709642039945996,-0.0015473072588436346,3.6799106393001244
-0.0012899987632408738,1524.7305912971497,-3.698871379142704,1411,81419.43,-631.2284470484279,0.9717547136497484,216.65672866715207,729.6724459441864,0.0776866074820578,0.007790502160787582,199.56429862976074,3.51043486324785,82.14759731292725,81447.08,-0.011037234216928482,-760.7781819492342,140.27617859149112,0.009747235453687608,706.158127050298,218.131210211302,85.97861409187317,0.9945573,-4.543165522180831,11.307709,0.014186744559067925,11.307369,143.4445814254792,0.9946042,1393,1.001710289348031,1.0602014064788818,0.0014702515909448266,0.08149091307309075,-0.019627571321847965,4.516031626730216
0.0024958369322121143,1725.1338222026825,-3.51271141928315,1399,82493.016,-609.882172638245,0.9827041056547926,219.95388393798777,703.8085652003798,0.07658784877410685,0.007152989506721497,200.3913493156433,3.4089611758678053,82.20926856994629,82511.82,-0.007062164135277271,-622.8244721711905,132.48444566486555,0.009558001067489386,698.0586858018229,213.52305875793144,86.29420709609985,0.9961968,-5.026995195137093,11.320697,0.03741147814875844,11.320469,139.05428672252873,0.9962232,1424,0.9995786272238721,1.053748607635498,0.0008142273291014135,0.06613492146886368,-0.011757696251653307,3.7221536763032352
-0.00034884398337453604,1929.9821150302887,-3.5977634938200285,1374,82380.36,-627.3729688390475,0.9754147970563282,231.91598339711823,752.4857641118979,0.07707505490412037,0.007984226569533348,204.83454251289368,3.4194956493807847,86.17654705047607,82466.51,-0.009990920312702656,-656.2077923486636,147.2689248060141,0.00964207632932812,720.786974634148,228.4400435204056,87.44619560241699,0.99603635,-3.6320546867396533,11.3201475,0.019880102524920375,11.319102,156.06937679893565,0.99617136,1357,0.9910185628399675,1.0137276649475098,0.001550352550111711,0.07282782998400461,0.003136396665229391,4.103456954291082
-0.0015783992130309343,2130.6678850650787,-3.7555202554590945,1358,82025.85,-380.227711843337,0.9766088464777657,178.11145541001983,692.3102318146832,0.16222552809267798,0.006813013460487127,200.67644000053406,4.536001431518123,82.36817908287048,81951.73,-0.011109119281172752,-526.6559911366332,199.80882426794727,0.009530720068141818,712.3576073811206,176.22679564023505,86.43272066116333,0.99548453,-3.455776601568719,11.313886,0.05014856076366964,11.31479,197.54296419901954,0.99537796,1358,0.9678497856627101,1.031259536743164,0.0004617345111910254,0.14728989064721942,0.04696288001728349,4.312262312331773
-0.00037938434979878366,2331.6014297008514,-3.0629197206766374,1354,82002.16,-720.4208203567922,0.9939295674586763,223.50487310840913,727.511155875121,0.09969610973225773,0.006757303141057491,200.92928433418274,3.3839706662860483,82.27139282226562,81967.984,-0.00992402620613575,-845.7849785478844,157.58039992590685,0.009544641856336966,749.2576066784507,233.0241919623218,86.71610927581787,0.9954672,-4.184248537398437,11.314084,0.022270086214208708,11.314501,164.84256128783449,0.99541736,1336,0.9878020301118351,1.0105464458465576,0.00039364639087580144,0.09546230009785339,-0.006916032631158941,3.743057167018381
0.001380949397571385,2532.460704803467,-3.3771309748655893,1353,83769.72,-614.1972526493491,0.9853631643726098,218.21794760752093,720.9185431716252,0.07649828821730276,0.006657287944108248,200.85001397132874,4.273939066840416,82.19549775123596,83931.734,-0.007724438793957233,-593.8161114470631,137.1156974541622,0.009105388191528618,667.928775518355,221.46778709760375,86.93355250358582,0.998154,-3.354999982929399,11.337759,-0.020313274617693226,11.335827,135.9464649636455,0.9984002,1351,0.9823436957553506,1.0378131866455078,0.0003182566142641008,0.07894216760790296,-0.0007524537142070233,3.491291575612017
0.00031648282310925424,2734.1617176532745,-4.108693612909329,1322,83148.82,-603.0501756997425,1.005264425968466,211.71717776883156,699.2954765069142,0.06101004576200586,0.006481832824647427,201.69134306907654,3.1338744063390975,82.97163796424866,83161.51,-0.009259166195988655,-622.9261581265607,122.72844590628956,0.00957564901909791,701.0309707415303,213.51822780515488,86.97309303283691,0.9972371,-3.568197268522789,11.32854,0.014315119303444482,11.328387,123.23013478321016,0.99725646,1323,0.9629512898208519,0.9997169971466064,6.136512092780322e-05,0.05569138564336995,0.007194816652932701,4.1586952548592135
-0.00010263599688187242,2949.3586926460266,-3.251538061727122,1334,82290.445,-533.1339453740646,0.9303201509494211,193.09592555598323,701.7394157726474,0.10807497073217942,0.00985204242169857,215.18355536460876,3.2026938984355886,91.54520606994629,82153.38,-0.01144234649837017,-418.16165762885487,160.59663498016857,0.011339710501488298,720.6470528450113,197.43213167917236,88.31086730957031,0.9959566,-4.1327751540406235,11.316343,0.020903254386711166,11.31801,161.8234490360984,0.9957513,1325,0.9473083140904521,1.0600342750549316,2.413632500974927e-05,0.10604738528358149,-0.01648275468868001,3.1406825827919804
0.0012512060347944498,3157.4721579551697,-3.889363455599301,1307,80917.13,-612.4854900167998,0.9485435718116716,207.61424180913022,729.7271394526207,0.07730364772183473,0.006856794003397226,208.09949851036072,3.39937726670409,85.2023184299469,80925.93,-0.008159334771335125,-721.8906068861693,131.65376319791477,0.009410540806129575,692.6654933742916,213.22253287161809,90.51677346229553,0.9938504,-3.794228346830564,11.30129,-0.018364144515245248,11.301181,139.1641892491704,0.9938641,1285,0.9600516434903222,1.0288026332855225,0.00046698181540705264,0.07135887029425969,-0.021087902979929664,3.9535290721399163
